id,name,folder,subfolder,type,timeSignature,bars,lengthBeats,noteCount,poolSize,maxNoteIndex,octaveDiff,velocityMean,velocitySd,nudgedFraction,nudgeMeanBeats,uuid
Basic-1,Basic 1,Bass,Common Bass,bass,4/4,4.0,16.0,24,2,1,0,110.5,6.4,0.0,0,1c66211c-eb7d-4745-b270-272f3a9d50fe
Basic-10,Basic 10,Bass,Common Bass,bass,4/4,2.0,8.0,12,4,3,0,106,0.0,0.0,0,61d4eedb-5139-42a4-8b76-79104badd5bb
Basic-11,Basic 11,Bass,Common Bass,bass,4/4,2.0,8.0,13,4,3,0,108.2,4.1,0.0,0,7c31ec55-fa4a-461b-afa1-4b72d4b9d7ed
Basic-12,Basic 12,Bass,Common Bass,bass,4/4,2.0,8.0,12,5,4,0,106,0.0,0.0,0,4aafc3fd-a95a-4f53-924e-7db9abcb31c8
Basic-13,Basic 13,Bass,Common Bass,bass,4/4,2.0,8.0,12,4,3,0,106.8,0.4,0.0,0,3db08cae-d375-4864-b013-e4cad69ead99
Basic-14,Basic 14,Bass,Common Bass,bass,4/4,2.0,8.0,13,4,3,0,110,5.6,0.0,0,46b72b07-3661-4ea0-a378-1b88db00dd53
Basic-15,Basic 15,Bass,Common Bass,bass,4/4,2.0,8.0,13,3,2,0,107,0.0,0.0,0,183cd28c-d8eb-4252-bd5e-2109c54f9948
Basic-16,Basic 16,Bass,Common Bass,bass,4/4,2.0,8.0,16,4,3,0,107,0.0,0.0,0,82db5b2b-fb66-46fa-b50c-2963ca97fdc7
Basic-17,Basic 17,Bass,Common Bass,bass,4/4,2.0,8.0,20,4,3,0,107,0.0,0.0,0,5c2b78b3-51b5-4fef-8418-fd403f77546b
Basic-18,Basic 18,Bass,Common Bass,bass,4/4,2.0,8.0,17,3,2,0,109.4,4.4,0.0,0,e647dcb6-08f2-450f-9260-a3639ee16daf
Basic-19,Basic 19,Bass,Common Bass,bass,4/4,1.0,4.0,7,3,2,0,89,0.0,0.0,0,c85b4666-3f75-4c11-a4e1-b717408dcfbf
Basic-2,Basic 2,Bass,Common Bass,bass,4/4,4.0,16.0,8,2,1,0,96.4,9.3,0.0,0,9996a261-c0bf-4a41-ac1e-21bf09ddf6a5
Basic-20,Basic 20,Bass,Common Bass,bass,4/4,1.0,4.0,6,2,1,0,89,0.0,0.0,0,bd1b2e6e-ee91-484c-97be-7de4a8f1a004
Basic-3,Basic 3,Bass,Common Bass,bass,4/4,4.0,16.0,24,2,1,0,89,0.0,0.0,0,3103220b-55c9-41d7-a171-b3a90b18db27
Basic-4,Basic 4,Bass,Common Bass,bass,4/4,4.0,16.0,28,2,1,0,89,0.0,0.75,0.00833,120b1e21-43c6-474a-b62e-b6ec3b9d2058
Basic-5,Basic 5,Bass,Common Bass,bass,4/4,4.0,16.0,28,2,1,0,89,0.0,0.0,0,bfb96bf0-ddb2-4cdb-88a6-dd86319abf03
Basic-6,Basic 6,Bass,Common Bass,bass,4/4,4.0,16.0,20,2,1,0,89,0.0,0.5,0.00833,134b45fd-4bb0-4f75-a374-dbc6b193e0a5
Basic-7,Basic 7,Bass,Common Bass,bass,4/4,2.0,8.0,22,5,4,0,106,0.0,0.0,0,c2d4046b-f686-44aa-9c7c-9b0eb1463285
Basic-8,Basic 8,Bass,Common Bass,bass,4/4,2.0,8.0,19,3,2,0,106,0.0,0.0,0,06d2416a-5c7f-425b-8838-abd1601400ce
Basic-9,Basic 9,Bass,Common Bass,bass,4/4,2.0,8.0,28,3,2,0,109.1,5.8,0.0,0,96042ef3-e33e-4b5d-8d2e-db2b70ae6d8f
Straight-1,Straight 1,Bass,Common Bass,bass,4/4,4.0,16.0,8,1,0,0,125.4,3.9,0.0,0,91868d1e-df11-47ce-bc1d-e16f6e8bdee0
Straight-10,Straight 10,Bass,Common Bass,bass,4/4,4.0,16.0,24,1,0,0,89,0.0,0.0,0,2dfbb6a8-7b26-4be1-80ed-45af148a4cc0
Straight-11,Straight 11,Bass,Common Bass,bass,4/4,4.0,16.0,42,1,0,0,89,0.0,0.0,0,eabfb930-e2c3-4c33-9107-7c98fa62a579
Straight-12,Straight 12,Bass,Common Bass,bass,4/4,4.0,16.0,28,1,0,0,89,0.0,0.0,0,a3589c35-d455-4847-b8f3-84e10811c54b
Straight-13,Straight 13,Bass,Common Bass,bass,4/4,4.0,16.0,40,1,0,0,89,0.0,0.0,0,df3cd4a7-a8e6-448c-b864-84da6ebe60fd
Straight-14,Straight 14,Bass,Common Bass,bass,4/4,4.0,16.0,32,1,0,0,89,0.0,0.0,0,14ee706e-0d8a-4209-8242-f07f6e3c536b
Straight-15,Straight 15,Bass,Common Bass,bass,4/4,4.0,16.0,24,1,0,0,89,0.0,0.0,0,c53f7f48-e283-405b-ad4c-f6be5df5f617
Straight-16,Straight 16,Bass,Common Bass,bass,4/4,4.0,16.0,24,1,0,0,89,0.0,0.0,0,8edc5c48-329c-4025-94ee-f90d58cd4e46
Straight-17,Straight 17,Bass,Common Bass,bass,4/4,1.0,4.0,5,1,0,0,89,0.0,0.0,0,6e09ea3b-2416-49ae-8c01-294df09974fb
Straight-18,Straight 18,Bass,Common Bass,bass,4/4,2.0,8.0,13,1,0,0,98.5,10.1,0.0,0,569e3204-4bd6-423d-bbad-d82a913631ed
Straight-19,Straight 19,Bass,Common Bass,bass,4/4,1.0,4.0,7,1,0,0,83.7,12.9,0.0,0,51c90085-8cbb-4da5-b6ab-13de3b66493a
Straight-2,Straight 2,Bass,Common Bass,bass,4/4,4.0,16.0,12,1,0,0,89,0.0,0.0,0,9c8f253b-3aba-4701-ac15-4660ada6efba
Straight-20,Straight 20,Bass,Common Bass,bass,4/4,1.0,4.0,9,2,1,0,89,0.0,0.0,0,c972b820-a1d2-444c-8142-477b338ab612
Straight-21,Straight 21,Bass,Common Bass,bass,4/4,1.0,4.0,10,2,1,0,89,0.0,0.0,0,8f6625b5-a45c-46aa-b992-81a5ad6876f3
Straight-22,Straight 22,Bass,Common Bass,bass,4/4,1.0,4.0,7,1,0,0,83.7,12.9,0.0,0,22903df6-480c-42b6-a6f3-1c6bc268abd4
Straight-23,Straight 23,Bass,Common Bass,bass,4/4,2.0,8.0,18,2,1,0,89,0.0,0.0,0,b3188f75-df0a-446f-9b0d-5c7b9d603f0d
Straight-3,Straight 3,Bass,Common Bass,bass,4/4,4.0,16.0,24,1,0,0,89,0.0,0.0,0,e7920bf6-17a2-465d-9c5c-31e0a36a58cb
Straight-4,Straight 4,Bass,Common Bass,bass,4/4,4.0,16.0,28,1,0,0,89,0.0,0.0,0,ad1e505f-5951-42da-82cc-ef95af9f758a
Straight-5,Straight 5,Bass,Common Bass,bass,4/4,4.0,16.0,32,1,0,0,89,0.0,0.0,0,ab28ed0c-f0ef-4adc-b02f-3b920a31c393
Straight-6,Straight 6,Bass,Common Bass,bass,4/4,4.0,16.0,32,1,0,0,89,0.0,0.0,0,cc056fac-9063-4259-a95b-8967787f8c5d
Straight-7,Straight 7,Bass,Common Bass,bass,4/4,4.0,16.0,20,1,0,0,89,0.0,0.0,0,ac74305c-1400-46d1-99bf-1cfb615754d6
Straight-8,Straight 8,Bass,Common Bass,bass,4/4,4.0,16.0,32,1,0,0,89,0.0,0.0,0,c7b58ac0-8d1f-4c13-a137-d5f8c68aedfc
Straight-9,Straight 9,Bass,Common Bass,bass,4/4,4.0,16.0,32,1,0,0,89,0.0,0.0,0,10a51bc5-d6af-4e75-a57b-7e3215cbb445
EDM-Bass-1,EDM Bass 1,Bass,EDM Bass,bass,4/4,4.0,16.0,34,2,1,0,99.1,4.1,0.765,0.00521,7703c86f-546f-4e4d-b1fe-8f32a1a3a9ab
EDM-Bass-10,EDM Bass 10,Bass,EDM Bass,bass,4/4,4.0,16.0,24,2,1,0,100.8,4.2,0.833,0.00521,254adccf-e800-494a-a68d-f8fd6ca8c025
EDM-Bass-2,EDM Bass 2,Bass,EDM Bass,bass,4/4,4.0,16.0,32,2,1,0,100.9,4.9,0.781,0.00592,a73b2369-1e24-412b-b4c0-9587e2b43d66
EDM-Bass-3,EDM Bass 3,Bass,EDM Bass,bass,4/4,4.0,16.0,40,2,1,0,100.8,9.0,0.9,0.00694,f7b20d47-7dc8-4de1-a479-7dd00197f39a
EDM-Bass-4,EDM Bass 4,Bass,EDM Bass,bass,4/4,4.0,16.0,32,1,0,0,97.6,14.5,0.781,0.00758,48612441-3429-4aae-9b42-583658fcdc5d
EDM-Bass-5,EDM Bass 5,Bass,EDM Bass,bass,4/4,4.0,16.0,27,2,1,0,99.3,6.1,0.778,0.00526,9cfd88a6-f67f-474a-a5d0-7fe8e17d4919
EDM-Bass-6,EDM Bass 6,Bass,EDM Bass,bass,4/4,4.0,16.0,32,1,0,0,100.5,5.4,0.844,0.00563,15bdd7e6-e2c4-41fc-8c64-a5e02094d08f
EDM-Bass-7,EDM Bass 7,Bass,EDM Bass,bass,4/4,4.0,16.0,34,2,1,0,100.4,5.6,0.647,0.00407,92fe96be-0a43-4285-b719-ca0e44d997ec
EDM-Bass-8,EDM Bass 8,Bass,EDM Bass,bass,4/4,4.0,16.0,28,1,0,0,99.6,5.2,0.786,0.00521,c3c77671-f825-4828-aa62-288d4d2844d4
EDM-Bass-9,EDM Bass 9,Bass,EDM Bass,bass,4/4,4.0,16.0,24,1,0,0,99.3,5.6,0.75,0.00463,7496dd8d-3495-45b9-ab6b-212500f8a1fd
Funk-1,Funk 1,Bass,Funk Bass,bass,4/4,4.0,16.0,20,7,6,0,101.8,17.5,0.85,0.01532,302e02ab-7aa6-46de-807e-e730a185dd00
Funk-10,Funk 10,Bass,Funk Bass,bass,4/4,4.0,16.0,26,7,6,0,103.7,22.6,1.0,0.0234,98dc41e0-d718-4efa-b928-5d02c1acc345
Funk-11,Funk 11,Bass,Funk Bass,bass,4/4,4.0,16.0,32,6,5,0,113.7,12.9,0.0,0,64ca9e8f-9342-43d3-9509-79851cee9433
Funk-12,Funk 12,Bass,Funk Bass,bass,4/4,4.0,16.0,28,6,5,0,125.4,3.9,0.0,0,6d419ad6-6a46-44f3-8feb-7c5eed1ac549
Funk-13,Funk 13,Bass,Funk Bass,bass,4/4,8.0,32.0,39,9,8,0,123.3,6.9,0.0,0,c40abb02-7c8a-4e0f-a98e-8aa842b3bb81
Funk-14,Funk 14,Bass,Funk Bass,bass,4/4,4.0,16.0,10,3,2,0,86,4.5,0.9,0.01991,7abcc38d-f0e1-4f45-8bb0-36861f31d74d
Funk-15,Funk 15,Bass,Funk Bass,bass,4/4,4.0,16.0,9,4,3,0,81.7,3.2,0.778,0.02976,6cee41b3-a379-4468-b4c7-20528c1ba873
Funk-2,Funk 2,Bass,Funk Bass,bass,4/4,4.0,16.0,37,6,5,0,89.5,19.6,0.946,0.01982,c848e76f-4a48-46e4-aefb-53d58a22ad02
Funk-3,Funk 3,Bass,Funk Bass,bass,4/4,4.0,16.0,32,5,4,0,103,0.0,0.0,0,8ba8cf2c-8d0a-4cd3-ace1-3f920ed38a14
Funk-4,Funk 4,Bass,Funk Bass,bass,4/4,4.0,16.0,12,6,5,0,103.8,14.6,0.833,0.02604,d49b1d11-9f7c-4ab9-9e12-f838c2e0a49b
Funk-5,Funk 5,Bass,Funk Bass,bass,4/4,8.0,32.0,46,10,9,0,114.0,11.6,0.978,0.0188,ca7f914c-3143-4290-a3ff-d3ac1c79268f
Funk-6,Funk 6,Bass,Funk Bass,bass,4/4,4.0,16.0,30,6,5,0,95.3,15.6,0.867,0.01186,1ceede6f-3168-44d3-9fa1-059bf5cae117
Funk-7,Funk 7,Bass,Funk Bass,bass,4/4,4.0,16.0,23,9,8,0,110.9,19.7,0.957,0.02557,c0fc85b8-1413-4d65-bb6a-b895b61e9659
Funk-8,Funk 8,Bass,Funk Bass,bass,4/4,4.0,16.0,16,6,5,0,72.5,0.7,0.938,0.01514,ee9a324c-8b7d-40ad-979b-5cd89bee9a2a
Funk-9,Funk 9,Bass,Funk Bass,bass,4/4,4.0,16.0,21,4,3,0,82.3,16.7,0.286,0.02292,3e356aa4-0f32-4077-8e0e-29d639677490
House-1,House 1,Bass,House Bass,bass,4/4,2.0,8.0,24,3,2,0,90.7,15.1,0.542,0.01042,94d22de2-8e37-43e7-b15e-2f3e60c78755
House-10,House 10,Bass,House Bass,bass,4/4,2.0,8.0,14,3,2,0,127,0.0,0.357,0.00625,a797f104-4578-436f-a5a1-7cef45d6ca85
House-11,House 11,Bass,House Bass,bass,4/4,4.0,16.0,22,11,10,0,125.5,7.1,0.0,0,b1c7e046-a481-4077-b525-cd8c57c8d408
House-12,House 12,Bass,House Bass,bass,4/4,4.0,16.0,24,2,1,0,126.8,0.8,0.0,0,6bcdd74f-0725-4aca-a89a-b7b02f377deb
House-13,House 13,Bass,House Bass,bass,4/4,4.0,16.0,24,4,3,0,127,0.0,0.0,0,e1025c74-2483-4ac2-aceb-b0aae66d671e
House-14,House 14,Bass,House Bass,bass,4/4,4.0,16.0,22,6,5,0,127,0.0,0.0,0,d26d6b2f-fd63-40f9-bfd0-35f1ea7490ec
House-2,House 2,Bass,House Bass,bass,4/4,4.0,16.0,14,6,5,0,78,0.0,0.286,0.03333,6f16eb13-38f4-4d42-95a9-3442537ff037
House-3,House 3,Bass,House Bass,bass,4/4,4.0,16.0,20,3,2,0,109,0.0,0.6,0.01875,21db1164-6473-4baf-9738-a952931f4777
House-4,House 4,Bass,House Bass,bass,4/4,2.0,8.0,14,5,4,0,127,0.0,0.429,0.00625,bc0b978c-b640-4327-b29f-97e48eeec763
House-5,House 5,Bass,House Bass,bass,4/4,4.0,16.0,20,5,4,0,119,0.0,0.2,0.03646,c90e5902-2cd7-41d0-b285-4eea41067584
House-6,House 6,Bass,House Bass,bass,4/4,2.0,8.0,14,6,5,0,80,0.0,0.357,0.0375,8fd6da3b-a767-4e3d-813e-1c3274149833
House-7,House 7,Bass,House Bass,bass,4/4,4.0,16.0,17,6,5,0,105.2,2.1,0.706,0.02344,5ef3f420-6ae2-4048-992c-608bd933c105
House-8,House 8,Bass,House Bass,bass,4/4,4.0,16.0,29,8,7,0,79.2,1.9,0.069,0.04167,ab8a4c2a-14d7-48fc-9403-2094e30a962b
House-9,House 9,Bass,House Bass,bass,4/4,4.0,16.0,22,5,4,0,104.6,2.5,0.818,0.00602,fbf9e5ea-3d40-40bd-8fdf-957918bf974d
Jazz-1,Jazz 1,Bass,Jazz Bass,bass,4/4,4.0,16.0,16,5,4,0,65.9,10.0,0.938,0.01722,f7ade64a-140e-4ef2-9d92-783476fa6f00
Jazz-10,Jazz 10,Bass,Jazz Bass,bass,4/4,4.0,16.0,6,4,3,0,58,13.0,0.0,0,70f0dc0e-7a7b-44d3-802c-638993eee84b
Jazz-2,Jazz 2,Bass,Jazz Bass,bass,4/4,4.0,16.0,24,4,3,0,89,13.4,0.75,0.00938,c55e5711-9344-4e5b-b805-1033aeccf043
Jazz-3,Jazz 3,Bass,Jazz Bass,bass,4/4,4.0,16.0,22,6,5,0,66.3,10.3,0.909,0.0124,d8884137-e974-437b-9b1f-665f60f890c7
Jazz-4,Jazz 4,Bass,Jazz Bass,bass,4/4,4.0,16.0,34,8,7,0,86.7,16.6,0.971,0.01951,3251f751-a809-4666-b65b-08fef52543bb
Jazz-5,Jazz 5,Bass,Jazz Bass,bass,4/4,4.0,16.0,18,4,3,0,122.2,6.1,0.889,0.01367,1df15937-cd84-45b0-be39-18ef36c51dff
Jazz-6,Jazz 6,Bass,Jazz Bass,bass,4/4,4.0,16.0,28,5,4,0,81.8,13.4,0.929,0.00721,1653f062-2604-48e0-92da-878e5ed24838
Jazz-7,Jazz 7,Bass,Jazz Bass,bass,4/4,4.0,16.0,28,10,9,0,123.4,3.9,0.893,0.00892,dc78a0b1-3974-4518-ac2c-33cc4318aac7
Jazz-8,Jazz 8,Bass,Jazz Bass,bass,4/4,4.0,16.0,21,3,2,0,75.9,9.9,0.857,0.00926,d131bd2b-6d6c-4287-8f3f-fb10392560e0
Jazz-9,Jazz 9,Bass,Jazz Bass,bass,4/4,4.0,16.0,8,6,5,0,54.1,5.6,0.0,0,bcacb7f7-3326-4e8e-95cb-1b7e37a013dc
Melodic-Bass-1,Melodic Bass 1,Bass,Melodic Bass,bass,4/4,2.0,8.0,13,4,3,0,116,0.0,0.231,0.02083,254ae147-88b2-460d-b089-43aec3bb2ab0
Melodic-Bass-10,Melodic Bass 10,Bass,Melodic Bass,bass,4/4,2.0,8.0,10,2,1,0,44.2,2.4,0.7,0.00208,72b79ed9-5e82-4e51-8f21-6f4e7930bf24
Melodic-Bass-1_minor,Melodic Bass 1_minor,Bass,Melodic Bass,bass,4/4,2.0,8.0,13,4,3,0,116,0.0,0.231,0.02083,e199877d-4e69-4326-9644-299e2a594dd0
Melodic-Bass-2,Melodic Bass 2,Bass,Melodic Bass,bass,4/4,2.0,8.0,15,5,4,0,103.6,9.2,0.0,0,b3117607-d404-4936-9d62-530d8577a4ec
Melodic-Bass-2_minor,Melodic Bass 2_minor,Bass,Melodic Bass,bass,4/4,2.0,8.0,15,5,4,0,103.6,9.2,0.0,0,a657660c-150b-496d-89a1-4494d9d67db1
Melodic-Bass-3,Melodic Bass 3,Bass,Melodic Bass,bass,4/4,4.0,16.0,22,4,3,0,127,0.0,0.0,0,773924c9-8aa4-4337-ac28-14f00c096d0c
Melodic-Bass-3_minor,Melodic Bass 3_minor,Bass,Melodic Bass,bass,4/4,4.0,16.0,22,4,3,0,127,0.0,0.0,0,6eb7bc60-24f1-4538-a145-91a9fa278a3a
Melodic-Bass-4,Melodic Bass 4,Bass,Melodic Bass,bass,4/4,2.0,8.0,32,5,4,0,96,0.0,0.0,0,96d4a280-8d1f-439a-bbdc-87b1108b29b4
Melodic-Bass-4_minor,Melodic Bass 4_minor,Bass,Melodic Bass,bass,4/4,2.0,8.0,32,5,4,0,96,0.0,0.0,0,fd3ed8a8-e7bf-4fe9-b509-901935b540ee
Melodic-Bass-5,Melodic Bass 5,Bass,Melodic Bass,bass,4/4,4.0,16.0,21,4,3,0,87.3,20.3,0.048,0.01042,8c356746-13a4-4200-9945-4cac533dd89a
Melodic-Bass-5_minor,Melodic Bass 5_minor,Bass,Melodic Bass,bass,4/4,4.0,16.0,21,4,3,0,87.3,20.3,0.048,0.01042,9ed9a78c-d32e-4bbd-b76a-9569d7d63f7e
Melodic-Bass-6,Melodic Bass 6,Bass,Melodic Bass,bass,4/4,2.0,8.0,9,4,3,0,101,0.0,0.444,0.02083,92c89698-146e-48dc-ac8f-c207af7c8623
Melodic-Bass-6_minor,Melodic Bass 6_minor,Bass,Melodic Bass,bass,4/4,2.0,8.0,9,4,3,0,101,0.0,0.444,0.02083,4487baba-32de-45bd-930f-fa101d1db540
Melodic-Bass-7,Melodic Bass 7,Bass,Melodic Bass,bass,4/4,4.0,16.0,28,8,7,0,101,0.0,0.0,0,77b879b5-87f7-4ab8-8989-e54ad2b4248d
Melodic-Bass-7_minor,Melodic Bass 7_minor,Bass,Melodic Bass,bass,4/4,4.0,16.0,28,8,7,0,101,0.0,0.0,0,21fd726d-cb1c-457f-ae4d-c08e6ada0b59
Melodic-Bass-8,Melodic Bass 8,Bass,Melodic Bass,bass,4/4,2.0,8.0,12,3,2,0,94.8,13.0,0.0,0,1f9ee0a8-a38e-4963-ba7f-d2970a25cb30
Melodic-Bass-8_minor,Melodic Bass 8_minor,Bass,Melodic Bass,bass,4/4,2.0,8.0,12,3,2,0,94.8,13.0,0.0,0,bddde75c-4f1e-47b8-adfc-ca5171a21782
Melodic-Bass-9,Melodic Bass 9,Bass,Melodic Bass,bass,4/4,2.0,8.0,22,4,3,0,93.4,0.9,0.0,0,12180eee-2a33-4fce-90cf-e1b1e289274d
Melodic-Bass-9_minor,Melodic Bass 9_minor,Bass,Melodic Bass,bass,4/4,2.0,8.0,22,4,3,0,93.4,0.9,0.0,0,7b6695ee-3cb0-449c-8c8c-cd371297a137
Pop-1,Pop 1,Bass,Pop Bass,bass,4/4,4.0,16.0,50,3,2,0,125.1,5.1,0.0,0,23626c7c-f9fa-4415-b1ad-d355b4267eaa
Pop-10,Pop 10,Bass,Pop Bass,bass,4/4,4.0,16.0,41,10,9,0,126.0,3.3,0.0,0,9a5cac93-8acc-4395-ac69-4cd5b48a6a87
Pop-11,Pop 11,Bass,Pop Bass,bass,4/4,4.0,16.0,32,7,6,0,123,7.4,0.0,0,f6d9888f-d2e2-4409-95db-a66fae7af92d
Pop-2,Pop 2,Bass,Pop Bass,bass,4/4,4.0,16.0,26,5,4,0,119.5,8.1,0.0,0,41c7170f-6a01-4d53-89f2-06f3bbfdb28b
Pop-3,Pop 3,Bass,Pop Bass,bass,4/4,8.0,32.0,40,8,7,0,126.2,2.6,0.0,0,e3924e01-4d6e-4fba-a021-52551256efa2
Pop-4,Pop 4,Bass,Pop Bass,bass,4/4,4.0,16.0,16,4,3,0,126,2.3,0.0,0,4f474178-87fd-4649-9a56-15582bace031
Pop-5,Pop 5,Bass,Pop Bass,bass,4/4,8.0,32.0,31,4,3,0,126.4,2.8,0.0,0,688e0027-6f0a-4678-9835-e6970397645a
Pop-6,Pop 6,Bass,Pop Bass,bass,4/4,4.0,16.0,32,10,9,0,125.8,3.7,0.0,0,1cab425a-2c5a-44bc-a4a5-37ecd37c642f
Pop-7,Pop 7,Bass,Pop Bass,bass,4/4,4.0,16.0,28,7,6,0,114.5,14.0,0.0,0,ef1a97db-d8fc-4de2-8506-a3e4efd48885
Pop-8,Pop 8,Bass,Pop Bass,bass,4/4,4.0,16.0,23,6,5,0,116.3,21.2,0.0,0,59d593a6-51ff-425e-96cf-ba68808f5340
Pop-9,Pop 9,Bass,Pop Bass,bass,4/4,4.0,16.0,32,6,5,0,123.5,7.6,0.0,0,c51abdd0-0793-404e-9f7b-f8f4c4815c93
Punk-1,Punk 1,Bass,Punk Bass,bass,4/4,1.0,4.0,8,3,2,0,86,11.9,0.0,0,25725d36-e44f-413b-9f3f-9c9f0266c99c
Punk-10,Punk 10,Bass,Punk Bass,bass,4/4,1.0,4.0,8,3,2,0,72.1,16.9,0.0,0,5b0b6b36-920a-4994-a092-183a8edd975e
Punk-2,Punk 2,Bass,Punk Bass,bass,4/4,1.0,4.0,6,1,0,0,64.7,28.8,0.0,0,8de436f6-58b5-4ff1-9b9f-e8f301a97cb0
Punk-3,Punk 3,Bass,Punk Bass,bass,4/4,1.0,4.0,8,3,2,0,69.4,16.2,0.0,0,65debe12-df3f-4a5b-be56-de4ec0583a97
Punk-4,Punk 4,Bass,Punk Bass,bass,4/4,1.0,4.0,8,3,2,0,84.5,10.0,0.0,0,5e77fd7f-50f2-45fe-a484-ce2f3b412a8b
Punk-5,Punk 5,Bass,Punk Bass,bass,4/4,1.0,4.0,6,1,0,0,73.2,14.7,0.0,0,b62b34d8-cc2b-4da5-be28-48e15ef107cf
Punk-6,Punk 6,Bass,Punk Bass,bass,4/4,1.0,4.0,8,2,1,0,66.8,16.1,0.125,0.03542,c5d3ee44-6631-4f19-ad8f-350069b07400
Punk-7,Punk 7,Bass,Punk Bass,bass,4/4,1.0,4.0,8,2,1,0,93,9.2,0.0,0,002eaa31-6aef-4207-878e-97fc30bdf8db
Punk-8,Punk 8,Bass,Punk Bass,bass,4/4,1.0,4.0,8,2,1,0,82,14.9,0.0,0,816d109a-a2a8-48cb-a703-a6db003185b4
Punk-9,Punk 9,Bass,Punk Bass,bass,4/4,1.0,4.0,8,2,1,0,74.1,8.2,0.0,0,311193d5-5c65-4f09-9ed6-13825851f31f
Rock-1,Rock 1,Bass,Rock Bass,bass,4/4,4.0,16.0,26,6,5,0,108.2,8.8,0.923,0.01936,e46816c5-72a9-478e-b518-0ac252445fe6
Rock-10,Rock 10,Bass,Rock Bass,bass,4/4,4.0,16.0,16,6,5,0,72.5,0.7,0.938,0.025,0a1a5208-a234-4b2e-8700-519edeb27b08
Rock-2,Rock 2,Bass,Rock Bass,bass,4/4,4.0,16.0,11,3,2,0,100,0.0,0.0,0,4e456f11-bd3b-4d1e-9d2b-4e9135839009
Rock-3,Rock 3,Bass,Rock Bass,bass,4/4,4.0,16.0,28,6,5,0,93.7,22.9,0.893,0.02042,d752f4ed-e55c-4986-bb09-a179f93183ad
Rock-4,Rock 4,Bass,Rock Bass,bass,4/4,4.0,16.0,12,5,4,0,80,19.3,1.0,0.04167,c4d30ae4-ab00-4e74-bba5-52688243706c
Rock-5,Rock 5,Bass,Rock Bass,bass,4/4,5.0,20.0,24,8,7,0,105.3,7.7,0.917,0.01004,98f43d17-e9ed-46ae-915e-9360faa6cfbb
Rock-6,Rock 6,Bass,Rock Bass,bass,4/4,4.0,16.0,26,5,4,0,85.0,5.1,0.962,0.018,02dd90ab-b0cb-4e99-ace4-8ff712603ddd
Rock-7,Rock 7,Bass,Rock Bass,bass,4/4,4.0,16.0,28,4,3,0,105,13.5,0.929,0.0153,dc44d5c3-7098-437c-889c-81156e6e7a1c
Rock-8,Rock 8,Bass,Rock Bass,bass,4/4,4.0,16.0,25,4,3,0,82.1,7.0,0.96,0.02665,85abaa9e-1d34-41f5-8269-7f4beae298d9
Rock-9,Rock 9,Bass,Rock Bass,bass,4/4,4.0,16.0,16,4,3,0,85.4,0.7,0.812,0.01827,8df00c49-5520-4734-8737-8579a73cc725
Sidechain-Bass-1,Sidechain Bass 1,Bass,Sidechain Bass,bass,4/4,1.0,4.0,4,1,0,0,100,0.0,0.0,0,8439e52b-aeff-4d11-9f93-ab1076efb340
Sidechain-Bass-2,Sidechain Bass 2,Bass,Sidechain Bass,bass,4/4,1.0,4.0,7,1,0,0,85,23.8,0.0,0,68701939-fb61-4642-a29d-034076b2939e
Sidechain-Bass-3,Sidechain Bass 3,Bass,Sidechain Bass,bass,4/4,1.0,4.0,12,1,0,0,100,0.0,0.0,0,0e11d659-fb51-4087-ad29-16d670dd9090
Sidechain-Bass-4,Sidechain Bass 4,Bass,Sidechain Bass,bass,4/4,1.0,4.0,11,2,1,0,100,0.0,0.0,0,d1d23ec2-397a-41d0-94de-89be516ac4f1
Sidechain-Bass-5,Sidechain Bass 5,Bass,Sidechain Bass,bass,4/4,1.0,4.0,11,2,1,0,100,0.0,0.0,0,441737a2-7d7a-4fb8-b70a-0c45494449bc
Sidechain-Bass-6,Sidechain Bass 6,Bass,Sidechain Bass,bass,4/4,1.0,4.0,9,2,1,0,100,0.0,0.0,0,8b470a04-3d9d-484b-bd4e-e8626d1bf313
Sidechain-Bass-7,Sidechain Bass 7,Bass,Sidechain Bass,bass,4/4,1.0,4.0,12,3,2,0,100,0.0,0.0,0,744d9f21-f421-44ae-b9a6-d3465b725151
Sidechain-Bass-7_minor,Sidechain Bass 7_minor,Bass,Sidechain Bass,bass,4/4,1.0,4.0,12,3,2,0,100,0.0,0.0,0,1deebf9d-dd86-4ebc-b247-4a06e17582a3
Sidechain-Bass-8,Sidechain Bass 8,Bass,Sidechain Bass,bass,4/4,1.0,4.0,12,4,3,0,100,0.0,0.0,0,cae27adc-89a2-4dcb-8ea3-62d71df9f1e5
Sidechain-Bass-8_minor,Sidechain Bass 8_minor,Bass,Sidechain Bass,bass,4/4,1.0,4.0,12,4,3,0,100,0.0,0.083,0.03125,6649f416-5ce3-4290-8250-8358e691c4b3
Sidechain-Bass-9,Sidechain Bass 9,Bass,Sidechain Bass,bass,4/4,1.0,4.0,12,4,3,0,100,0.0,0.0,0,1aa37bba-d455-4f33-b49a-dff32e27ac3b
Sidechain-Bass-9_minor,Sidechain Bass 9_minor,Bass,Sidechain Bass,bass,4/4,1.0,4.0,12,4,3,0,100,0.0,0.0,0,b5a9909a-c285-47de-95c1-b872b68d85b6
Synthwave-1,Synthwave 1,Bass,Synthwave Bass,bass,4/4,8.0,32.0,128,4,3,0,106,0.0,0.0,0,dd39ec76-2b9e-4592-be10-688b981dc762
